OBJECTID,UUID,OPERATOR,DATEOFCREATION,DATEOFCHANGE,CREATION_YEAR,CREATION_MONTH,REVISION_YEAR,REVISION_MONTH,REASONFORCHANGE,OBJECTORIGIN,OBJECTORIGIN_YEAR,OBJECTORIGIN_MONTH,RC_ID,WU_ID,RC_ID_CREATION,WU_ID_CREATION,REVISION_QUALITY,ORIGINAL_ORIGIN,INTEGRATION_OBJECT_UUID,TREE_LEVEL,PARENT_REF,DESCRIPTION,GEOLCODE
58,{12DBA3A4-38A2-4170-B2B4-3B78EE42D301},,2025-05-23 03:23:44.000000,2025-05-23 03:23:44.000000,,,,,,,,,,,,,,,,3,15285045.0,Karbonatische Trias,15285049
31,{B076FCEA-AA95-4B63-B551-3CDF2E7CEA84},,2025-05-23 03:23:39.000000,2025-05-23 03:23:39.000000,,,,,,,,,,,,,,,,3,15285002.0,Post-Kollision in pelagischer Fazies,15285022
69,{6A7D1550-7E82-4129-AC77-C64E665E71DC},,2025-05-23 03:23:45.000000,2025-05-23 03:23:45.000000,,,,,,,,,,,,,,,,3,15287002.0,Mittelvariszisches Grundgebirge,15287006
40,{A8709528-6B65-4FEB-A887-DFCA02B31F9F},,2025-05-23 03:23:41.000001,2025-05-23 03:23:41.000001,,,,,,,,,,,,,,,,4,15285030.0,Couches Rouges,15285031
35,{7DD99BF6-AA32-4902-9445-4A16D82E1B2D},,2025-05-23 03:23:40.000000,2025-05-23 03:23:40.000000,,,,,,,,,,,,,,,,2,15285001.0,Prä-Kollision,15285026
50,{026EFA41-3154-4BB2-BFA0-884D5C47294B},,2025-05-23 03:23:42.000000,2025-05-23 03:23:42.000000,,,,,,,,,,,,,,,,3,15285040.0,Ophiolithische Abfolge,15285041
72,{83BD2E8C-5577-4E90-B467-4DC69350FABB},,2025-05-23 03:23:46.000000,2025-05-23 03:23:46.000000,,,,,,,,,,,,,,,,2,15287001.0,Prävariszisches Grundgebirge,15287009
39,{BA8AA5B5-ABE6-4603-84FB-B96614643C24},,2025-05-23 03:23:41.000001,2025-05-23 03:23:41.000001,,,,,,,,,,,,,,,,3,15285029.0,Post-Rift Mesozoikum in pelagischer Fazies,15285030
59,{32F816C0-DAC9-46D3-86FE-AFD9E32FE8D6},,2025-05-23 03:23:44.000000,2025-05-23 03:23:44.000000,,,,,,,,,,,,,,,,4,15285049.0,Muschelkalk,15285050
63,{479DA6CE-BFDE-40A2-9030-830C0807BEDF},,2025-05-23 03:23:44.000000,2025-05-23 03:23:44.000000,,,,,,,,,,,,,,,,4,15285053.0,Buntsandstein,15285054
