OBJECTID,UUID,OPERATOR,DATEOFCREATION,DATEOFCHANGE,CREATION_YEAR,CREATION_MONTH,REVISION_YEAR,REVISION_MONTH,REASONFORCHANGE,OBJECTORIGIN,OBJECTORIGIN_YEAR,OBJECTORIGIN_MONTH,RC_ID,WU_ID,RC_ID_CREATION,WU_ID_CREATION,REVISION_QUALITY,ORIGINAL_ORIGIN,INTEGRATION_OBJECT_UUID,TREE_LEVEL,PARENT_REF,DESCRIPTION,GEOLCODE
72,{21D2CED1-FA2A-4F45-8D2C-86C0381E866A},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,4.0,15101046.0,glazilakustrisches Deltasediment,15101047
73,{9536D421-6181-4773-9CBF-94548285B61B},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,4.0,15101046.0,subaquatisch abgelagerte Moräne (Waterlaid Till),15101048
74,{2C202670-6929-40F7-98B3-CE577BE0EC63},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,3.0,15101067.0,"künstliche Ablagerung, undifferenziert",15101069
75,{A6B4759E-69E4-4A17-994B-479372C154F0},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,4.0,15101069.0,"Aufschüttung, Damm",15101070
76,{785CB6CC-FF22-4337-85E8-A0DDB577CCE3},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,4.0,15101069.0,Auffüllung,15101071
77,{4CAFB0F0-717A-4033-8243-22EBF7E9E347},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,4.0,15101069.0,Deponie,15101072
78,{3330D012-24C9-4EB0-B65F-75E4D012B23D},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,4.0,15101069.0,Halde,15101073
79,{19A9B08C-2C14-4838-BCF4-25E4F278232D},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,3.0,15101081.0,"Quelltuff (Kalksinter, Lockergestein)",15101080
80,{689070F0-41C4-4D62-9DBA-A0FD137A3E96},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,2.0,15101001.0,hydrochemische Bildungen (Kalksinter),15101081
81,{BC078CEF-1D27-465E-8C37-E573F2CB8BD8},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,3.0,15101081.0,"Travertin (Kalksinter, Lockergestein)",15101082
