OBJECTID,UUID,OPERATOR,DATEOFCREATION,DATEOFCHANGE,CREATION_YEAR,CREATION_MONTH,REVISION_YEAR,REVISION_MONTH,REASONFORCHANGE,OBJECTORIGIN,OBJECTORIGIN_YEAR,OBJECTORIGIN_MONTH,RC_ID,WU_ID,RC_ID_CREATION,WU_ID_CREATION,REVISION_QUALITY,ORIGINAL_ORIGIN,INTEGRATION_OBJECT_UUID,TREE_LEVEL,PARENT_REF,DESCRIPTION,GEOLCODE
40,{ED5B2252-5153-4B4B-B1C1-2F068EC03CB3},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,6,15001093.0,Guadalupien,15001101
41,{9B58F71E-4F74-4D99-9F1B-1590A57E2C65},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,6,15001093.0,Cisuralien,15001110
42,{8CC74D6A-08F6-42E7-ABC8-9BE05DDFA0C8},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,5,15001119.0,Pennsylvanien,15001120
43,{216C3BCA-A39E-41CF-BE5A-9CB0A35C5D2F},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,5,15001119.0,Mississippien,15001124
44,{ECDFF365-3FE8-45CD-A16C-0F3F7DC983C5},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,5,15001128.0,Frühes Devon,15001129
45,{616C7DBE-0EFD-44E9-A90A-547BED96FB44},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,5,15001128.0,Mittleres Devon,15001130
46,{83987C99-080E-415F-B1FB-B7CCD624499D},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,5,15001128.0,Spätes Devon,15001131
47,{9AA47981-01FC-4643-8E00-04AA97906AD7},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,5,15001005.0,Spätes Pleistozän,15001006
48,{75F0D991-EDE7-42EE-B179-341350468010},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,5,15001005.0,Mittleres Pleistozän,15001007
49,{9A52C800-FE5B-4D26-8381-2C763656994A},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,5,15001005.0,Frühes Pleistozän,15001009
50,{C784814F-9905-4A31-AC19-E88C41886E49},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,6,15001017.0,Spätes Miozän,15001018
51,{78166178-C7F2-4990-B22B-FDDCE30AF053},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,6,15001017.0,Mittleres Miozän,15001021
52,{556A2681-3653-455B-A0C2-4E69748940FD},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,6,15001017.0,Frühes Miozän,15001024
53,{4894385C-489E-48A7-A3B0-2EBC76968272},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,6,15001035.0,Spätes Eozän,15001036
54,{EE418860-28FD-4D2B-A286-51601FB68EFC},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,6,15001035.0,Mittleres Eozän,15001040
55,{01085D9C-99C5-42DD-A409-7C08B2275C66},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,6,15001035.0,Frühes Eozän,15001043
56,{03AF88AC-8281-47C0-864D-ED8B32320632},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,6,15001120.0,Spätes Pennsylvanien,15001121
57,{A5038A17-6F5A-451A-903F-06890ADD4843},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,6,15001120.0,Mittleres Pennsylvanien,15001122
58,{F330EBF2-B202-4A1F-A67C-9327F96F0E09},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,6,15001120.0,Frühes Pennsylvanien,15001123
59,{BD7B334D-3CCB-4123-90C8-8F8757728B0F},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,6,15001124.0,Spätes Mississippien,15001125
60,{B563DE62-675D-482A-A5EB-A74E489B936D},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,6,15001124.0,Mittleres Mississippien,15001126
61,{E7A14236-868D-4B17-93E7-51C84D214B2E},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,6,15001124.0,Frühes Mississippien,15001127
63,{70FD45A4-2C56-4E1F-BE4C-93BE574FB06E},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,6,15001009.0,Calabrien,15001010
64,{B294AB9C-9572-48DD-8BC1-CB78D863DEDB},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,6,15001009.0,Gélasien,15001011
1,{573F08EE-0FD4-42CF-A6CC-18214F6C1631},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,1,0.0,Phanerozoikum,15001001
2,{97FFC08E-E7F7-4820-B12C-335D2A4402ED},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,2,15001152.0,Proterozoikum,15001136
3,{83D6DC33-5BDD-462B-93A0-11DAFAAAFA71},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,2,15001001.0,Känozoikum,15001002
4,{6A96BBD8-6717-45F6-A06E-072A0081FE7A},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,2,15001001.0,Mesozoikum,15001049
65,{310642C0-2FC4-4A87-A954-72D839A18854},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,6,15001014.0,Plaisancien,15001015
66,{059E4FD8-FD3C-4D7C-9139-EF5ADB277613},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,6,15001014.0,Zancléen,15001016
67,{2C84E50B-382A-4F3F-B03B-46BF0628E522},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,7,15001018.0,Messinien,15001019
68,{164809AA-0DAD-4E40-845C-DD6886B018A3},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,7,15001018.0,Tortonien,15001020
69,{2A681E84-E5F3-4448-8B9F-4EE3968B95EA},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,7,15001021.0,Serravallien,15001022
70,{7330AA12-9F29-4EFE-A9EC-386C97FF0AF3},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,7,15001021.0,Langhien,15001023
71,{CD0B0D33-0317-49B5-9E4B-AE850D26F1DD},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,7,15001024.0,Burdigalien,15001025
72,{54760DC5-98BD-4EDB-914E-E78A9F9DF72B},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,7,15001024.0,Aquitanien,15001028
73,{8118DBEC-2672-493B-8C0B-A48F679E80E6},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,6,15001030.0,Chattien,15001031
74,{A8EE028D-CA31-405A-87EB-DBAB68DF54D3},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,6,15001030.0,Rupélien,15001034
75,{AC23E8CE-332C-4700-B6B9-72B2E6D57C9A},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,7,15001036.0,Priabonien,15001037
76,{881444EC-DF57-4C51-AFA5-8D73E9B12929},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,7,15001040.0,Bartonien,15001041
